"DateTime","Station_ID","NO2","PM25","O3"
2012-10-02 18:00:00,"31103",8,10,23
2012-10-02 19:00:00,"31103",8,10,22
2012-10-02 20:00:00,"31103",8,9,25
2012-10-02 21:00:00,"31103",8,9,4
2012-10-02 22:00:00,"31103",6,10,30
2012-10-02 23:00:00,"31103",5,9,32
2012-10-03 00:00:00,"31103",5,9,13
2012-10-03 01:00:00,"31103",4,10,22
2012-10-03 02:00:00,"31103",4,10,24
2012-10-03 03:00:00,"31103",5,10,17
2012-10-03 04:00:00,"31103",6,9,15
2012-10-03 05:00:00,"31103",7,12,26
2012-10-03 06:00:00,"31103",11,13,32
2012-10-03 07:00:00,"31103",12,12,24
2012-10-03 08:00:00,"31103",10,10,24
2012-10-03 09:00:00,"31103",8,8,25
2012-10-03 10:00:00,"31103",9,10,3
2012-10-03 11:00:00,"31103",9,11,25
2012-10-03 12:00:00,"31103",9,10,33
2012-10-03 13:00:00,"31103",11,13,31
2012-10-03 14:00:00,"31103",15,13,33
2012-10-03 15:00:00,"31103",16,14,28
2012-10-03 16:00:00,"31103",16,23,23
2012-10-03 17:00:00,"31103",15,16,22
2012-10-03 18:00:00,"31103",15,12,23
2012-10-03 19:00:00,"31103",14,13,38
2012-10-03 20:00:00,"31103",10,10,32
2012-10-03 21:00:00,"31103",10,5,27
2012-10-03 22:00:00,"31103",11,5,25
2012-10-03 23:00:00,"31103",10,0,24
2012-10-04 00:00:00,"31103",8,3,23
2012-10-04 01:00:00,"31103",6,4,20
2012-10-04 02:00:00,"31103",5,4,32
2012-10-04 03:00:00,"31103",7,5,25
2012-10-04 04:00:00,"31103",6,6,33
2012-10-04 05:00:00,"31103",8,6,26
2012-10-04 06:00:00,"31103",13,12,49
2012-10-04 07:00:00,"31103",16,9,29
2012-10-04 08:00:00,"31103",15,10,33
2012-10-04 09:00:00,"31103",12,10,37
2012-10-04 10:00:00,"31103",10,10,40
2012-10-04 11:00:00,"31103",11,11,26
2012-10-04 12:00:00,"31103",11,8,44
2012-10-04 13:00:00,"31103",9,5,38
2012-10-04 14:00:00,"31103",10,8,26
2012-10-04 15:00:00,"31103",10,11,21
2012-10-04 16:00:00,"31103",11,12,18
2012-10-04 17:00:00,"31103",11,6,35
2012-10-04 18:00:00,"31103",13,9,30
2012-10-04 19:00:00,"31103",17,15,38
2012-10-04 20:00:00,"31103",14,13,31
2012-10-04 21:00:00,"31103",11,9,39
2012-10-04 22:00:00,"31103",11,10,37
2012-10-04 23:00:00,"31103",12,9,32
2012-10-05 00:00:00,"31103",10,10,36
2012-10-05 01:00:00,"31103",7,15,35
2012-10-05 02:00:00,"31103",5,10,35
2012-10-05 03:00:00,"31103",7,11,23
2012-10-05 04:00:00,"31103",9,11,34
2012-10-05 05:00:00,"31103",11,14,37
2012-10-05 06:00:00,"31103",17,14,42
2012-10-05 07:00:00,"31103",19,13,21
2012-10-05 08:00:00,"31103",11,2,40
2012-10-05 09:00:00,"31103",8,4,28
2012-10-05 10:00:00,"31103",7,1,29
2012-10-05 11:00:00,"31103",6,5,39
2012-10-05 12:00:00,"31103",7,5,43
2012-10-05 13:00:00,"31103",6,0,48
2012-10-05 14:00:00,"31103",6,1,44
2012-10-05 15:00:00,"31103",8,0,45
2012-10-05 16:00:00,"31103",9,2,22
2012-10-05 17:00:00,"31103",10,9999,32
2012-10-05 18:00:00,"31103",11,4,33
2012-10-05 19:00:00,"31103",13,7,41
2012-10-05 20:00:00,"31103",9,5,46
2012-10-05 21:00:00,"31103",12,5,13
2012-10-05 22:00:00,"31103",13,7,44
2012-10-05 23:00:00,"31103",8,4,38
2012-10-06 00:00:00,"31103",8,2,34
2012-10-06 01:00:00,"31103",9,3,41
2012-10-06 02:00:00,"31103",7,2,18
2012-10-06 03:00:00,"31103",6,2,30
2012-10-06 04:00:00,"31103",6,0,33
2012-10-06 05:00:00,"31103",8,1,34
2012-10-06 06:00:00,"31103",12,4,44
2012-10-06 07:00:00,"31103",12,6,41
2012-10-06 08:00:00,"31103",7,3,41
2012-10-06 09:00:00,"31103",8,0,44
2012-10-06 10:00:00,"31103",7,0,37
2012-10-06 11:00:00,"31103",4,0,47
2012-10-06 12:00:00,"31103",4,0,41
2012-10-06 13:00:00,"31103",6,1,39
2012-10-06 14:00:00,"31103",6,2,29
2012-10-06 15:00:00,"31103",5,2,43
2012-10-06 16:00:00,"31103",5,3,43
2012-10-06 17:00:00,"31103",7,2,34
2012-10-06 18:00:00,"31103",5,4,48
2012-10-06 19:00:00,"31103",6,2,29
2012-10-06 20:00:00,"31103",9,0,31
2012-10-06 21:00:00,"31103",7,0,34
2012-10-06 22:00:00,"31103",7,0,44
2012-10-06 23:00:00,"31103",8,0,44
2012-10-07 00:00:00,"31103",9,1,-999
2012-10-07 01:00:00,"31103",7,0,46
2012-10-07 02:00:00,"31103",10,0,53
2012-10-07 03:00:00,"31103",9,0,66
2012-10-07 04:00:00,"31103",6,0,33
2012-10-07 05:00:00,"31103",8,0,33
2012-10-07 06:00:00,"31103",10,0,41
2012-10-07 07:00:00,"31103",9,0,69
2012-10-07 08:00:00,"31103",8,0,65
2012-10-07 09:00:00,"31103",12,2,54
2012-10-07 10:00:00,"31103",12,2,41
2012-10-07 11:00:00,"31103",9,0,36
2012-10-07 12:00:00,"31103",8,3,48
2012-10-07 13:00:00,"31103",8,0,58
2012-10-07 14:00:00,"31103",8,1,51
2012-10-07 15:00:00,"31103",12,3,50
2012-10-07 16:00:00,"31103",12,4,69
2012-10-07 17:00:00,"31103",9,5,49
2012-10-07 18:00:00,"31103",10,1,32
2012-10-07 19:00:00,"31103",15,5,45
2012-10-07 20:00:00,"31103",13,1,30
2012-10-07 21:00:00,"31103",18,5,34
2012-10-07 22:00:00,"31103",20,5,30
2012-10-07 23:00:00,"31103",22,6,22
2012-10-08 00:00:00,"31103",21,4,39
2012-10-08 01:00:00,"31103",21,5,31
2012-10-08 02:00:00,"31103",22,2,32
2012-10-08 03:00:00,"31103",23,6,57
2012-10-08 04:00:00,"31103",22,6,68
2012-10-08 05:00:00,"31103",23,6,86
2012-10-08 06:00:00,"31103",19,4,58
2012-10-08 07:00:00,"31103",21,5,37
2012-10-08 08:00:00,"31103",20,7,49
2012-10-08 09:00:00,"31103",12,5,40
2012-10-08 10:00:00,"31103",10,0,54
2012-10-08 11:00:00,"31103",7,5,72
2012-10-08 12:00:00,"31103",6,4,57
2012-10-08 13:00:00,"31103",5,0,53
2012-10-08 14:00:00,"31103",4,3,63
2012-10-08 15:00:00,"31103",5,3,68
2012-10-08 16:00:00,"31103",10,6,46
2012-10-08 17:00:00,"31103",7,4,39
2012-10-08 18:00:00,"31103",5,4,54
2012-10-08 19:00:00,"31103",5,4,38
2012-10-08 20:00:00,"31103",6,2,29
2012-10-08 21:00:00,"31103",11,6,34
2012-10-08 22:00:00,"31103",30,4,21
2012-10-08 23:00:00,"31103",24,9,63
2012-10-09 00:00:00,"31103",10,7,42
2012-10-09 01:00:00,"31103",6,3,43
2012-10-09 02:00:00,"31103",5,5,33
2012-10-09 03:00:00,"31103",5,5,38
2012-10-09 04:00:00,"31103",11,8,52
2012-10-09 05:00:00,"31103",12,8,53
2012-10-09 06:00:00,"31103",16,10,35
2012-10-09 07:00:00,"31103",16,11,69
2012-10-09 08:00:00,"31103",12,8,37
2012-10-09 09:00:00,"31103",10,7,30
2012-10-09 10:00:00,"31103",8,9,51
2012-10-09 11:00:00,"31103",7,7,52
2012-10-09 12:00:00,"31103",7,6,54
2012-10-09 13:00:00,"31103",7,4,60
2012-10-09 14:00:00,"31103",9,6,61
2012-10-09 15:00:00,"31103",9,6,61
2012-10-09 16:00:00,"31103",10,7,44
2012-10-09 17:00:00,"31103",9,2,45
2012-10-09 18:00:00,"31103",10,3,59
2012-10-09 19:00:00,"31103",8,8,37
2012-10-09 20:00:00,"31103",11,9,30
2012-10-09 21:00:00,"31103",11,8,35
2012-10-09 22:00:00,"31103",11,7,47
2012-10-09 23:00:00,"31103",8,8,56
2012-10-10 00:00:00,"31103",9,8,71
2012-10-10 01:00:00,"31103",7,5,29
2012-10-10 02:00:00,"31103",5,2,33
2012-10-10 03:00:00,"31103",5,4,40
2012-10-10 04:00:00,"31103",4,2,28
2012-10-10 05:00:00,"31103",6,7,32
2012-10-10 06:00:00,"31103",9,8,36
2012-10-10 07:00:00,"31103",11,7,56
2012-10-10 08:00:00,"31103",13,7,55
2012-10-10 09:00:00,"31103",12,9999,55
2012-10-10 10:00:00,"31103",10,0,56
2012-10-10 11:00:00,"31103",6,0,50
2012-10-10 12:00:00,"31103",6,0,66
2012-10-10 13:00:00,"31103",7,1,39
2012-10-10 14:00:00,"31103",6,0,42
2012-10-10 15:00:00,"31103",7,0,57
2012-10-10 16:00:00,"31103",7,5,51
2012-10-10 17:00:00,"31103",6,2,20
2012-10-10 18:00:00,"31103",10,4,51
2012-10-10 19:00:00,"31103",9,4,27
2012-10-10 20:00:00,"31103",9,2,28
2012-10-10 21:00:00,"31103",7,2,35
2012-10-10 22:00:00,"31103",7,0,36
2012-10-10 23:00:00,"31103",8,0,47
2012-10-11 00:00:00,"31103",8,0,51
2012-10-11 01:00:00,"31103",7,2,32
2012-10-11 02:00:00,"31103",6,0,36
2012-10-11 03:00:00,"31103",6,1,45
2012-10-11 04:00:00,"31103",10,0,34
2012-10-11 05:00:00,"31103",16,6,45
2012-10-11 06:00:00,"31103",22,1,51
2012-10-11 07:00:00,"31103",22,0,67
2012-10-11 08:00:00,"31103",19,0,64
2012-10-11 09:00:00,"31103",19,3,72
2012-10-11 10:00:00,"31103",15,2,56
2012-10-11 11:00:00,"31103",14,0,34
2012-10-11 12:00:00,"31103",13,0,26
2012-10-11 13:00:00,"31103",14,8,45
2012-10-11 14:00:00,"31103",10,10,51
2012-10-11 15:00:00,"31103",9,7,51
2012-10-11 16:00:00,"31103",9,5,27
2012-10-11 17:00:00,"31103",9,6,35
2012-10-11 18:00:00,"31103",10,5,47
2012-10-11 19:00:00,"31103",14,6,23
2012-10-11 20:00:00,"31103",11,10,52
2012-10-11 21:00:00,"31103",7,0,57
2012-10-11 22:00:00,"31103",7,1,47
2012-10-11 23:00:00,"31103",10,7,12
2012-10-12 00:00:00,"31103",5,0,26
2012-10-12 01:00:00,"31103",5,2,18
2012-10-12 02:00:00,"31103",7,0,51
2012-10-12 03:00:00,"31103",8,9999,56
2012-10-12 04:00:00,"31103",7,0,61
2012-10-12 05:00:00,"31103",9,6,23
2012-10-12 06:00:00,"31103",10,0,16
2012-10-12 07:00:00,"31103",15,2,38
2012-10-12 08:00:00,"31103",10,9999,47
2012-10-12 09:00:00,"31103",8,0,18
2012-10-12 10:00:00,"31103",6,0,30
2012-10-12 11:00:00,"31103",5,0,17
2012-10-12 12:00:00,"31103",5,0,30
2012-10-12 13:00:00,"31103",5,0,27
2012-10-12 14:00:00,"31103",5,0,18
2012-10-12 15:00:00,"31103",6,0,33
2012-10-12 16:00:00,"31103",5,0,41
2012-10-12 17:00:00,"31103",9,4,19
2012-10-12 18:00:00,"31103",15,4,21
2012-10-12 19:00:00,"31103",19,0,17
2012-10-12 20:00:00,"31103",20,4,23
2012-10-12 21:00:00,"31103",18,4,22
2012-10-12 22:00:00,"31103",19,2,12
2012-10-12 23:00:00,"31103",21,3,35
2012-10-13 00:00:00,"31103",27,4,8
2012-10-13 01:00:00,"31103",25,2,38
2012-10-13 02:00:00,"31103",27,2,24
2012-10-13 03:00:00,"31103",29,4,21
2012-10-13 04:00:00,"31103",27,3,16
2012-10-13 05:00:00,"31103",28,7,35
2012-10-13 06:00:00,"31103",25,1,35
2012-10-13 07:00:00,"31103",13,4,18
2012-10-13 08:00:00,"31103",7,6,32
2012-10-13 09:00:00,"31103",5,0,17
2012-10-13 10:00:00,"31103",8,0,21
2012-10-13 11:00:00,"31103",9,0,40
2012-10-13 12:00:00,"31103",9,0,17
2012-10-13 13:00:00,"31103",9,0,20
2012-10-13 14:00:00,"31103",11,4,18
2012-10-13 15:00:00,"31103",14,2,26
2012-10-13 16:00:00,"31103",13,5,24
2012-10-13 17:00:00,"31103",11,8,5
2012-10-13 18:00:00,"31103",13,4,28
2012-10-13 19:00:00,"31103",13,5,29
2012-10-13 20:00:00,"31103",12,6,16
2012-10-13 21:00:00,"31103",12,5,17
2012-10-13 22:00:00,"31103",13,5,33
2012-10-13 23:00:00,"31103",13,6,15
2012-10-14 00:00:00,"31103",18,7,20
2012-10-14 01:00:00,"31103",25,10,19
2012-10-14 02:00:00,"31103",11,14,12
2012-10-14 03:00:00,"31103",8,13,18
2012-10-14 04:00:00,"31103",8,15,2
2012-10-14 05:00:00,"31103",6,14,18
2012-10-14 06:00:00,"31103",9,12,21
2012-10-14 07:00:00,"31103",8,8,28
2012-10-14 08:00:00,"31103",6,8,29
2012-10-14 09:00:00,"31103",5,8,23
2012-10-14 10:00:00,"31103",7,10,14
2012-10-14 11:00:00,"31103",5,10,8
2012-10-14 12:00:00,"31103",5,11,7
2012-10-14 13:00:00,"31103",5,10,6
2012-10-14 14:00:00,"31103",5,11,18
2012-10-14 15:00:00,"31103",5,10,33
2012-10-14 16:00:00,"31103",5,12,27
2012-10-14 17:00:00,"31103",7,11,15
2012-10-14 18:00:00,"31103",6,16,15
2012-10-14 19:00:00,"31103",5,10,19
2012-10-14 20:00:00,"31103",5,8,5
2012-10-14 21:00:00,"31103",5,5,10
2012-10-14 22:00:00,"31103",4,5,30
2012-10-14 23:00:00,"31103",4,5,6
2012-10-15 00:00:00,"31103",2,4,21
2012-10-15 01:00:00,"31103",2,4,2
2012-10-15 02:00:00,"31103",2,3,38
2012-10-15 03:00:00,"31103",3,0,18
2012-10-15 04:00:00,"31103",5,1,31
2012-10-15 05:00:00,"31103",6,0,19
2012-10-15 06:00:00,"31103",9,9999,15
2012-10-15 07:00:00,"31103",10,0,22
2012-10-15 08:00:00,"31103",10,2,19
2012-10-15 09:00:00,"31103",9,0,7
2012-10-15 10:00:00,"31103",9,0,19
2012-10-15 11:00:00,"31103",9,2,15
2012-10-15 12:00:00,"31103",8,0,6
2012-10-15 13:00:00,"31103",8,1,14
2012-10-15 14:00:00,"31103",8,2,18
2012-10-15 15:00:00,"31103",5,9999,24
2012-10-15 16:00:00,"31103",6,0,17
2012-10-15 17:00:00,"31103",6,0,2
2012-10-15 18:00:00,"31103",6,0,21
2012-10-15 19:00:00,"31103",6,0,21
2012-10-15 20:00:00,"31103",7,1,12
2012-10-15 21:00:00,"31103",6,1,10
2012-10-15 22:00:00,"31103",8,1,5
2012-10-15 23:00:00,"31103",9,1,15
2012-10-16 00:00:00,"31103",11,1,17
2012-10-16 01:00:00,"31103",10,1,23
2012-10-16 02:00:00,"31103",15,1,9
2012-10-16 03:00:00,"31103",15,0,3
2012-10-16 04:00:00,"31103",20,0,13
2012-10-16 05:00:00,"31103",21,3,9
2012-10-16 06:00:00,"31103",22,0,25
2012-10-16 07:00:00,"31103",22,2,12
2012-10-16 08:00:00,"31103",15,1,31
2012-10-16 09:00:00,"31103",10,3,33
2012-10-16 10:00:00,"31103",6,0,33
2012-10-16 11:00:00,"31103",6,0,25
2012-10-16 12:00:00,"31103",6,2,29
2012-10-16 13:00:00,"31103",6,1,23
2012-10-16 14:00:00,"31103",8,4,3
2012-10-16 15:00:00,"31103",13,4,26
2012-10-16 16:00:00,"31103",12,3,30
2012-10-16 17:00:00,"31103",13,1,16
2012-10-16 18:00:00,"31103",14,6,14
2012-10-16 19:00:00,"31103",13,8,23
2012-10-16 20:00:00,"31103",17,4,9
2012-10-16 21:00:00,"31103",16,4,8
2012-10-16 22:00:00,"31103",15,6,14
2012-10-16 23:00:00,"31103",11,5,8
2012-10-17 00:00:00,"31103",10,3,26
2012-10-17 01:00:00,"31103",21,6,24
2012-10-17 02:00:00,"31103",25,6,25
2012-10-17 03:00:00,"31103",17,7,18
2012-10-17 04:00:00,"31103",20,7,19
2012-10-17 05:00:00,"31103",20,4,3
2012-10-17 06:00:00,"31103",22,5,24
2012-10-17 07:00:00,"31103",24,8,24
2012-10-17 08:00:00,"31103",25,14,30
2012-10-17 09:00:00,"31103",23,9,18
2012-10-17 10:00:00,"31103",25,9,14
2012-10-17 11:00:00,"31103",21,12,21
2012-10-17 12:00:00,"31103",21,10,19
2012-10-17 13:00:00,"31103",18,7,29
2012-10-17 14:00:00,"31103",25,10,8
2012-10-17 15:00:00,"31103",23,8,21
2012-10-17 16:00:00,"31103",19,8,21
2012-10-17 17:00:00,"31103",19,9,21
2012-10-17 18:00:00,"31103",19,9,14
2012-10-17 19:00:00,"31103",15,7,12
2012-10-17 20:00:00,"31103",14,7,27
2012-10-17 21:00:00,"31103",15,8,34
2012-10-17 22:00:00,"31103",20,7,25
2012-10-17 23:00:00,"31103",19,6,25
2012-10-18 00:00:00,"31103",17,5,19
2012-10-18 01:00:00,"31103",14,4,21
2012-10-18 02:00:00,"31103",14,4,23
2012-10-18 03:00:00,"31103",13,6,5
2012-10-18 04:00:00,"31103",12,5,27
2012-10-18 05:00:00,"31103",15,7,19
2012-10-18 06:00:00,"31103",14,7,13
2012-10-18 07:00:00,"31103",14,11,24
2012-10-18 08:00:00,"31103",14,8,22
2012-10-18 09:00:00,"31103",12,7,16
2012-10-18 10:00:00,"31103",11,10,10
2012-10-18 11:00:00,"31103",11,10,24
2012-10-18 12:00:00,"31103",12,11,34
2012-10-18 13:00:00,"31103",14,9,16
2012-10-18 14:00:00,"31103",15,13,22
2012-10-18 15:00:00,"31103",14,0,25
2012-10-18 16:00:00,"31103",16,0,7
2012-10-18 17:00:00,"31103",17,2,22
2012-10-18 18:00:00,"31103",15,9,30
2012-10-18 19:00:00,"31103",15,5,30
2012-10-18 20:00:00,"31103",15,2,31
2012-10-18 21:00:00,"31103",10,1,25
2012-10-18 22:00:00,"31103",10,1,22
2012-10-18 23:00:00,"31103",8,0,19
2012-10-19 00:00:00,"31103",7,1,28
2012-10-19 01:00:00,"31103",6,1,37
2012-10-19 02:00:00,"31103",6,0,32
2012-10-19 03:00:00,"31103",7,0,25
2012-10-19 04:00:00,"31103",7,2,27
2012-10-19 05:00:00,"31103",10,2,25
2012-10-19 06:00:00,"31103",20,2,25
2012-10-19 07:00:00,"31103",18,5,21
2012-10-19 08:00:00,"31103",10,1,32
2012-10-19 09:00:00,"31103",12,3,24
2012-10-19 10:00:00,"31103",9,3,30
2012-10-19 11:00:00,"31103",10,4,25
2012-10-19 12:00:00,"31103",8,3,50
2012-10-19 13:00:00,"31103",8,4,30
2012-10-19 14:00:00,"31103",6,5,33
2012-10-19 15:00:00,"31103",7,3,37
2012-10-19 16:00:00,"31103",9,3,40
2012-10-19 17:00:00,"31103",12,3,23
2012-10-19 18:00:00,"31103",16,4,39
2012-10-19 19:00:00,"31103",8,4,30
2012-10-19 20:00:00,"31103",7,3,29
2012-10-19 21:00:00,"31103",11,4,27
2012-10-19 22:00:00,"31103",29,8,19
2012-10-19 23:00:00,"31103",29,5,36
2012-10-20 00:00:00,"31103",23,2,36
2012-10-20 01:00:00,"31103",22,5,33
2012-10-20 02:00:00,"31103",11,2,42
2012-10-20 03:00:00,"31103",7,0,29
2012-10-20 04:00:00,"31103",8,3,36
2012-10-20 05:00:00,"31103",6,0,32
2012-10-20 06:00:00,"31103",8,0,35
2012-10-20 07:00:00,"31103",10,1,34
2012-10-20 08:00:00,"31103",7,0,35
2012-10-20 09:00:00,"31103",8,2,23
2012-10-20 10:00:00,"31103",7,0,34
2012-10-20 11:00:00,"31103",8,1,37
2012-10-20 12:00:00,"31103",8,2,41
2012-10-20 13:00:00,"31103",6,3,26
2012-10-20 14:00:00,"31103",7,2,35
2012-10-20 15:00:00,"31103",7,2,11
2012-10-20 16:00:00,"31103",8,3,25
2012-10-20 17:00:00,"31103",13,4,36
2012-10-20 18:00:00,"31103",16,7,40
2012-10-20 19:00:00,"31103",13,3,45
2012-10-20 20:00:00,"31103",10,0,42
2012-10-20 21:00:00,"31103",9,2,44
2012-10-20 22:00:00,"31103",7,5,22
2012-10-20 23:00:00,"31103",8,5,31
2012-10-21 00:00:00,"31103",11,2,30
2012-10-21 01:00:00,"31103",9,4,38
2012-10-21 02:00:00,"31103",6,1,46
2012-10-21 03:00:00,"31103",6,7,18
2012-10-21 04:00:00,"31103",5,7,45
2012-10-21 05:00:00,"31103",7,6,32
2012-10-21 06:00:00,"31103",10,7,34
2012-10-21 07:00:00,"31103",11,8,35
2012-10-21 08:00:00,"31103",8,8,27
2012-10-21 09:00:00,"31103",6,8,26
2012-10-21 10:00:00,"31103",4,8,30
2012-10-21 11:00:00,"31103",3,3,35
2012-10-21 12:00:00,"31103",3,1,44
2012-10-21 13:00:00,"31103",3,5,38
2012-10-21 14:00:00,"31103",3,4,35
2012-10-21 15:00:00,"31103",4,5,43
2012-10-21 16:00:00,"31103",5,8,38
2012-10-21 17:00:00,"31103",8,8,43
2012-10-21 18:00:00,"31103",10,6,44
2012-10-21 19:00:00,"31103",15,8,32
2012-10-21 20:00:00,"31103",23,9,20
2012-10-21 21:00:00,"31103",27,9,32
2012-10-21 22:00:00,"31103",28,10,36
2012-10-21 23:00:00,"31103",20,8,32
2012-10-22 00:00:00,"31103",23,8,39
2012-10-22 01:00:00,"31103",29,10,20
2012-10-22 02:00:00,"31103",28,9,33
2012-10-22 03:00:00,"31103",27,9,29
2012-10-22 04:00:00,"31103",28,9,40
2012-10-22 05:00:00,"31103",29,11,39
2012-10-22 06:00:00,"31103",31,12,-999
2012-10-22 07:00:00,"31103",29,15,49
2012-10-22 08:00:00,"31103",32,16,47
2012-10-22 09:00:00,"31103",32,16,64
2012-10-22 10:00:00,"31103",28,18,35
2012-10-22 11:00:00,"31103",25,14,34
2012-10-22 12:00:00,"31103",22,6,42
2012-10-22 13:00:00,"31103",18,7,54
2012-10-22 14:00:00,"31103",17,7,59
2012-10-22 15:00:00,"31103",18,8,45
2012-10-22 16:00:00,"31103",16,10,48
2012-10-22 17:00:00,"31103",16,9,36
2012-10-22 18:00:00,"31103",17,12,46
2012-10-22 19:00:00,"31103",26,17,50
2012-10-22 20:00:00,"31103",41,16,38
2012-10-22 21:00:00,"31103",34,16,45
2012-10-22 22:00:00,"31103",24,14,66
2012-10-22 23:00:00,"31103",26,13,48
2012-10-23 00:00:00,"31103",18,8,31
2012-10-23 01:00:00,"31103",21,11,44
2012-10-23 02:00:00,"31103",19,11,30
2012-10-23 03:00:00,"31103",15,11,44
2012-10-23 04:00:00,"31103",12,9,27
2012-10-23 05:00:00,"31103",12,10,19
2012-10-23 06:00:00,"31103",11,7,35
2012-10-23 07:00:00,"31103",9,1,29
2012-10-23 08:00:00,"31103",8,1,32
2012-10-23 09:00:00,"31103",8,3,55
2012-10-23 10:00:00,"31103",7,3,57
2012-10-23 11:00:00,"31103",7,4,85
2012-10-23 12:00:00,"31103",7,3,48
2012-10-23 13:00:00,"31103",7,2,32
2012-10-23 14:00:00,"31103",8,4,47
2012-10-23 15:00:00,"31103",9,4,36
2012-10-23 16:00:00,"31103",10,5,55
2012-10-23 17:00:00,"31103",11,4,69
2012-10-23 18:00:00,"31103",11,4,56
2012-10-23 19:00:00,"31103",9,2,52
2012-10-23 20:00:00,"31103",9,3,69
2012-10-23 21:00:00,"31103",7,3,62
2012-10-23 22:00:00,"31103",7,1,39
2012-10-23 23:00:00,"31103",5,0,36
2012-10-24 00:00:00,"31103",5,0,50
2012-10-24 01:00:00,"31103",6,0,35
2012-10-24 02:00:00,"31103",6,0,28
2012-10-24 03:00:00,"31103",6,1,31
2012-10-24 04:00:00,"31103",6,2,22
2012-10-24 05:00:00,"31103",9,4,49
2012-10-24 06:00:00,"31103",12,3,42
2012-10-24 07:00:00,"31103",14,2,37
2012-10-24 08:00:00,"31103",12,2,31
2012-10-24 09:00:00,"31103",12,2,34
2012-10-24 10:00:00,"31103",11,4,45
2012-10-24 11:00:00,"31103",12,5,43
2012-10-24 12:00:00,"31103",12,5,22
2012-10-24 13:00:00,"31103",10,6,59
2012-10-24 14:00:00,"31103",10,6,34
2012-10-24 15:00:00,"31103",10,8,25
2012-10-24 16:00:00,"31103",12,7,34
2012-10-24 17:00:00,"31103",13,8,45
2012-10-24 18:00:00,"31103",11,11,51
2012-10-24 19:00:00,"31103",9,9,53
2012-10-24 20:00:00,"31103",8,6,62
2012-10-24 21:00:00,"31103",8,5,65
2012-10-24 22:00:00,"31103",7,9,35
2012-10-24 23:00:00,"31103",6,22,45
2012-10-25 00:00:00,"31103",6,10,50
2012-10-25 01:00:00,"31103",6,6,28
2012-10-25 02:00:00,"31103",6,4,32
2012-10-25 03:00:00,"31103",5,6,37
2012-10-25 04:00:00,"31103",7,10,50
2012-10-25 05:00:00,"31103",9,12,52
2012-10-25 06:00:00,"31103",12,10,72
2012-10-25 07:00:00,"31103",12,9,27
2012-10-25 08:00:00,"31103",11,11,29
2012-10-25 09:00:00,"31103",11,12,38
2012-10-25 10:00:00,"31103",14,11,27
2012-10-25 11:00:00,"31103",19,18,28
2012-10-25 12:00:00,"31103",23,12,38
2012-10-25 13:00:00,"31103",27,14,58
2012-10-25 14:00:00,"31103",32,16,57
2012-10-25 15:00:00,"31103",26,17,39
2012-10-25 16:00:00,"31103",20,17,55
2012-10-25 17:00:00,"31103",21,14,48
2012-10-25 18:00:00,"31103",18,15,60
2012-10-25 19:00:00,"31103",13,13,32
2012-10-25 20:00:00,"31103",13,14,34
2012-10-25 21:00:00,"31103",11,13,56
2012-10-25 22:00:00,"31103",17,13,50
2012-10-25 23:00:00,"31103",18,10,15
2012-10-26 00:00:00,"31103",10,15,45
2012-10-26 01:00:00,"31103",7,16,29
2012-10-26 02:00:00,"31103",6,17,27
2012-10-26 03:00:00,"31103",5,18,38
2012-10-26 04:00:00,"31103",5,17,34
2012-10-26 05:00:00,"31103",7,19,43
2012-10-26 06:00:00,"31103",13,16,58
2012-10-26 07:00:00,"31103",22,18,27
2012-10-26 08:00:00,"31103",18,16,37
2012-10-26 09:00:00,"31103",28,23,35
2012-10-26 10:00:00,"31103",19,8,29
2012-10-26 11:00:00,"31103",7,9999,44
2012-10-26 12:00:00,"31103",7,9999,48
2012-10-26 13:00:00,"31103",7,0,64
2012-10-26 14:00:00,"31103",8,0,67
2012-10-26 15:00:00,"31103",8,0,76
2012-10-26 16:00:00,"31103",8,0,54
2012-10-26 17:00:00,"31103",8,0,38
2012-10-26 18:00:00,"31103",8,0,26
2012-10-26 19:00:00,"31103",10,0,47
2012-10-26 20:00:00,"31103",8,0,42
2012-10-26 21:00:00,"31103",6,0,41
2012-10-26 22:00:00,"31103",8,0,24
2012-10-26 23:00:00,"31103",7,0,28
2012-10-27 00:00:00,"31103",6,0,42
2012-10-27 01:00:00,"31103",5,0,13
2012-10-27 02:00:00,"31103",5,0,41
2012-10-27 03:00:00,"31103",5,0,43
2012-10-27 04:00:00,"31103",5,0,49
2012-10-27 05:00:00,"31103",7,1,9
2012-10-27 06:00:00,"31103",8,2,23
2012-10-27 07:00:00,"31103",8,3,12
2012-10-27 08:00:00,"31103",10,2,49
2012-10-27 09:00:00,"31103",9,1,54
2012-10-27 10:00:00,"31103",10,1,59
2012-10-27 11:00:00,"31103",9,0,19
2012-10-27 12:00:00,"31103",8,0,15
2012-10-27 13:00:00,"31103",8,0,28
2012-10-27 14:00:00,"31103",8,1,50
2012-10-27 15:00:00,"31103",8,0,15
2012-10-27 16:00:00,"31103",8,0,33
2012-10-27 17:00:00,"31103",9,0,17
2012-10-27 18:00:00,"31103",8,0,35
2012-10-27 19:00:00,"31103",6,0,25
2012-10-27 20:00:00,"31103",7,1,13
2012-10-27 21:00:00,"31103",6,0,33
2012-10-27 22:00:00,"31103",5,0,38
2012-10-27 23:00:00,"31103",5,0,17
2012-10-28 00:00:00,"31103",5,0,15
